,position,ID0424-02-R05,ID0424-04-R05,ID0932-02-R04,ID0932-09-R01,ID1890-05-R04,ID1890-01-R05,ID1954-06-R05,ID1954-10-R05,ID2016-03-R05,ID2171-08-R03,ID2171-21-R05,ID4807-02-R05,ID4807-14-R03,ID5151-11-R04,ID5741-02-R03,ID5741-04-R01,ID6086-01-R04,ID6086-07-R03,ID6132-05-R01,ID6132-01-R01,ID6133-07-R03,ID6133-01-R05,ID6136-02-R05,ID6136-15-R04,ID6138-09-R04,ID6138-07-R03,ID6413-10-R05,ID6413-12-R05,ID6990-01-R05,ID6990-08-R03,ID7169-04-R05,ID7186-01-R01,ID7186-15-R03,ID7316-05-R05,ID8234-01-R05,ID8246-10-R03,ID8246-17-R05,ID8283-01-R04,ID8283-02-R04,ID8337-06-R03,ID8337-09-R04,ID8369-04-R05,ID8369-05-R03,ID8376-10-R04,ID8376-04-R05,ID9069-01-R05,ID9070-02-R01,ID9070-11-R04,ID9079-02-R01,ID9102-01-R05,ID9102-02-R05,ID9111-01-R05,ID9111-02-R04,ID9323-02-R05,ID9323-12-R04,ID9402-01-R05,ID9402-11-R03,ID9404-08-R03,ID9407-04-R02,ID9407-01-R05,ID9421-04-R02,ID9421-07-R02,ID9450-02-R05,ID9450-05-R04,ID9569-06-R03,ID9569-11-R01,ID9579-01-R04,ID9579-07-R05,ID9582-01-R03,ID9582-02-R02,ID9583-03-R01,ID9583-06-R04,ID9599-02-R02,ID9644-14-R02,ID9644-13-R02,IDCS77187-01-R05,IDCS77187-04-R04,ID9729-01-R05,ID9729-09-R05,ID9733-02-R04,ID9733-03-R03,ID9736-02-R05,ID9736-05-R04,ID9738-01-R02,ID9738-04-R02,ID9741-02-R03,ID9741-04-R05,ID9743-06-R03,ID9743-03-R05,ID9748-01-R03,ID9755-05-R05,ID9821-14-R04,ID9821-07-R02,ID9831-03-R04,ID9831-01-R01,ID9848-08-R02,ID9848-05-R04,ID9882-01-R03,ID9882-02-R04,ID9888-01-R01,ID9888-01-R04,ID9895-09-R04,ID9895-03-R05,ID9906-04-R02,ID9906-06-R04,ID9908-06-R05,ID9908-12-R05,IDCS77069-05-R03,IDCS77069-08-R03,ID9918-07-R03,ID9925-03-R03,ID9925-06-R02,flc_gene_model,targetsite2
4957,3176957,28,9,27,10,14,21,16,19,16,15,18,17,17,17,18,16,18,16,25,13,19,20,15,15,20,11,0,0,14,24,18,15,22,32,12,16,17,29,13,7,16,18,20,0,15,18,15,16,16,0,24,15,17,21,27,25,9,25,15,9,16,22,16,14,27,17,17,22,13,12,18,18,0,30,29,20,26,14,15,15,24,32,24,20,0,14,9,32,20,16,20,14,23,18,19,15,19,41,44,12,16,32,23,22,23,0,0,0,21,13,14,22,0.0,10.0
4958,3176958,28,9,27,10,14,21,16,19,16,15,18,17,17,17,18,16,18,16,25,13,19,20,15,15,20,11,0,0,14,24,18,15,22,32,12,16,17,29,12,7,16,18,20,0,15,18,15,16,16,0,24,15,17,21,27,25,9,25,15,9,16,22,16,14,27,17,16,22,13,12,18,18,0,30,29,20,26,14,15,15,24,32,24,20,0,14,9,32,20,16,20,14,23,17,19,15,19,41,44,12,16,32,23,22,23,0,0,0,21,13,14,22,0.0,10.0
4959,3176959,28,9,27,10,13,21,16,19,16,15,18,17,17,17,18,16,18,16,25,13,19,20,15,15,20,11,0,0,14,24,18,15,22,33,12,16,17,29,12,7,16,18,20,0,15,18,15,16,16,0,24,15,17,21,27,25,9,25,15,9,16,22,16,15,27,17,16,22,13,12,18,18,0,30,29,21,26,14,15,15,24,32,24,20,0,15,9,32,20,17,20,14,23,18,18,15,19,41,43,12,17,32,23,22,23,0,0,0,21,13,14,22,0.0,10.0
4960,3176960,28,9,26,10,13,21,17,19,14,16,18,17,17,17,20,16,18,16,25,13,18,20,15,15,20,11,0,0,14,24,18,15,22,33,13,16,18,29,12,8,16,18,21,0,15,19,15,16,16,0,24,15,17,21,27,25,9,25,16,9,16,22,16,15,27,17,17,22,13,12,18,18,0,30,29,22,26,15,16,16,24,32,24,22,0,15,9,33,20,17,20,14,23,18,18,15,19,41,43,12,17,32,23,22,23,0,0,0,22,14,14,22,0.0,10.0
4961,3176961,30,9,27,9,13,22,19,20,15,18,21,17,20,18,22,17,18,15,27,16,18,21,17,18,24,13,0,0,15,25,19,15,23,34,14,17,21,32,13,9,17,18,22,0,15,21,16,15,17,0,25,17,17,24,28,26,9,29,19,9,17,23,19,17,27,18,18,20,15,12,18,18,0,32,30,23,27,16,18,19,25,35,26,23,0,18,10,34,22,17,21,14,24,19,20,16,20,41,43,13,17,33,24,23,25,0,0,0,24,14,14,25,0.0,10.0
4962,3176962,28,9,27,9,13,21,18,20,15,18,21,17,20,18,22,17,18,15,27,16,18,20,17,18,25,13,0,0,14,24,19,15,23,34,14,17,21,30,13,9,15,18,22,0,15,21,16,15,16,0,25,17,17,23,28,26,9,27,19,9,17,23,19,17,26,18,19,20,15,11,18,17,0,32,29,23,27,16,18,19,25,35,26,23,0,18,10,33,22,17,21,13,24,19,20,16,20,39,39,13,17,30,24,22,25,0,0,0,24,14,12,25,0.0,10.0
4963,3176963,31,9,28,10,13,21,18,20,15,18,21,17,20,18,23,17,19,17,27,16,18,22,17,19,25,13,0,0,14,25,19,15,23,34,15,18,22,31,14,9,16,18,22,0,16,21,17,16,16,0,25,17,17,23,28,26,9,29,19,10,17,24,19,18,26,18,19,20,15,12,18,17,0,32,29,23,29,16,18,20,26,35,26,24,0,19,10,33,22,17,23,13,24,20,20,16,21,38,39,14,17,31,25,24,25,0,0,0,24,14,13,27,0.0,10.0
4964,3176964,30,9,28,10,13,20,18,20,15,18,22,17,20,18,23,17,19,17,27,16,18,22,17,19,25,13,0,0,14,25,19,15,23,34,15,18,22,30,14,9,16,18,22,0,16,21,17,16,16,0,25,17,17,23,27,26,9,29,19,10,17,24,19,18,26,18,19,20,15,11,18,17,0,32,29,23,28,16,18,20,25,35,26,24,0,19,9,33,22,17,23,13,24,20,20,16,21,38,39,14,17,31,24,24,25,0,0,0,24,13,13,27,0.0,10.0
4965,3176965,30,11,28,11,13,20,19,20,15,18,22,17,20,18,23,17,19,17,27,16,18,23,17,19,25,13,0,0,14,25,19,15,23,34,15,18,23,33,14,8,16,18,21,0,16,21,18,16,16,0,24,17,17,23,27,26,9,29,19,10,17,25,19,18,27,18,19,20,15,11,18,17,0,32,30,23,29,16,18,21,26,35,26,24,0,19,9,33,23,17,23,13,24,20,20,16,21,38,39,14,17,32,24,24,25,0,0,0,24,12,13,27,0.0,10.0
4966,3176966,30,11,27,11,13,20,19,20,15,19,22,20,20,18,24,17,19,17,29,16,18,23,17,19,25,13,0,0,14,25,19,16,23,34,16,20,24,34,14,8,16,19,21,0,16,22,19,16,16,0,24,18,18,24,27,26,9,30,19,11,18,25,19,19,27,18,19,20,15,12,18,17,0,32,30,23,29,16,18,21,26,35,26,24,0,19,9,33,23,17,23,13,25,21,20,16,21,39,39,14,17,32,24,24,26,0,0,0,24,12,13,26,0.0,10.0
4967,3176967,30,12,28,11,13,22,19,20,15,19,22,21,20,19,25,17,19,17,31,16,19,25,18,20,25,15,0,0,15,25,20,17,25,34,16,20,25,34,14,8,18,20,22,0,17,23,20,17,16,0,24,18,18,24,28,26,9,30,19,11,19,25,20,19,29,19,19,21,15,13,20,19,0,32,31,23,30,18,22,21,27,36,28,28,0,21,10,33,23,17,24,14,29,21,20,17,24,40,41,14,17,32,24,24,27,0,0,0,24,12,13,27,0.0,10.0
4968,3176968,30,12,29,11,13,22,19,21,15,19,22,21,20,19,25,17,19,17,31,16,19,24,19,20,25,16,0,0,15,25,20,17,25,35,16,20,25,34,14,8,18,20,23,0,17,21,20,17,17,0,24,17,18,25,29,25,9,29,18,11,20,23,20,19,29,19,19,21,15,14,20,18,0,34,31,22,30,18,22,21,27,34,28,27,0,21,11,32,23,19,24,14,29,20,20,17,24,39,40,13,17,33,24,23,27,0,0,0,24,12,13,26,0.0,10.0
4969,3176969,30,12,28,11,13,20,19,21,15,19,21,21,20,18,24,18,19,17,31,16,19,24,19,20,23,16,0,0,15,24,20,17,25,34,16,20,25,34,13,8,18,20,21,0,17,20,19,17,17,0,24,17,18,25,28,25,9,29,17,11,20,23,21,19,29,18,18,21,15,14,20,18,0,34,31,22,30,18,22,21,25,34,28,26,0,21,11,32,23,18,24,14,29,20,20,17,24,37,39,13,17,33,24,23,27,0,0,0,24,12,12,26,0.0,10.0
4970,3176970,30,12,27,11,13,20,19,17,14,19,20,21,20,18,23,18,18,17,31,15,18,22,17,20,21,16,0,0,13,23,19,16,22,32,15,20,24,31,12,7,18,20,21,0,16,19,18,15,17,0,23,15,17,22,24,25,9,29,17,11,20,23,20,16,27,18,18,21,14,14,20,17,0,32,30,21,29,15,22,21,24,33,27,25,0,19,11,27,23,18,24,13,28,19,19,17,23,33,33,12,17,31,24,22,26,0,0,0,22,11,10,26,0.0,10.0
4971,3176971,30,12,27,12,13,21,19,17,14,20,20,21,20,18,23,18,18,17,31,15,18,22,17,20,21,16,0,0,13,23,19,16,22,32,15,20,24,31,12,7,18,20,21,0,16,19,18,15,17,0,23,15,17,22,24,25,9,29,19,11,20,23,20,16,27,18,19,21,14,14,20,17,0,32,30,21,29,15,22,21,24,33,27,25,0,19,11,27,23,18,24,13,28,20,19,17,23,33,33,12,17,31,24,22,27,0,0,0,22,11,10,26,0.0,10.0
4972,3176972,30,12,27,12,13,21,19,17,14,20,20,21,20,18,23,18,18,17,31,15,18,22,17,20,21,16,0,0,13,23,19,16,22,32,15,20,24,31,12,7,18,20,21,0,16,19,18,15,17,0,23,15,17,22,24,25,9,29,19,11,20,23,20,16,27,18,19,21,14,14,20,17,0,32,30,21,29,15,23,21,24,33,27,25,0,19,11,27,23,18,25,13,28,20,19,17,23,33,33,12,17,31,24,22,26,0,0,0,22,11,10,26,0.0,10.0
4973,3176973,30,12,27,12,13,21,19,17,14,20,20,21,20,18,23,18,18,17,31,15,18,22,17,20,21,16,0,0,13,23,19,16,22,32,15,20,24,31,12,7,18,20,21,0,16,19,18,15,17,0,23,15,17,22,24,25,9,29,19,11,20,23,20,16,27,18,19,21,14,14,20,17,0,32,30,21,29,15,23,21,24,33,27,25,0,19,11,27,23,18,25,13,28,20,19,17,23,33,33,12,17,30,24,22,26,0,0,0,22,11,10,26,0.0,10.0
4974,3176974,27,11,26,12,13,19,19,16,13,20,21,21,18,18,22,18,18,17,31,15,18,22,17,20,21,14,0,0,12,23,18,15,21,30,14,18,22,31,13,7,18,20,20,0,16,17,18,15,17,0,23,14,15,21,22,23,8,29,19,11,19,21,19,16,26,17,18,20,14,14,20,16,0,32,28,21,26,15,22,21,23,32,26,25,0,19,11,24,23,17,24,14,29,18,18,17,21,31,33,12,16,30,23,20,25,0,0,0,22,11,10,26,0.0,10.0
4975,3176975,24,12,26,12,13,19,18,15,13,20,22,22,18,17,23,19,18,19,31,16,16,22,17,20,21,14,0,0,13,23,19,15,21,31,14,19,23,30,13,7,18,20,19,0,17,19,17,16,17,0,22,14,14,22,23,24,9,29,18,11,19,21,19,16,28,17,19,19,13,15,20,16,0,31,27,21,28,15,21,21,24,32,26,24,0,20,11,25,23,18,25,14,29,18,17,17,21,30,32,12,16,31,25,20,26,0,0,0,22,11,10,26,0.0,10.0
4976,3176976,24,12,25,12,10,15,18,14,13,19,22,22,15,17,23,19,18,17,29,15,14,20,17,19,21,14,0,0,14,22,19,15,20,31,10,19,22,29,12,6,18,18,19,0,15,19,16,16,16,0,22,14,14,21,22,22,9,29,18,11,19,20,19,16,26,16,19,17,13,14,18,15,0,31,27,21,27,14,20,19,23,32,25,23,0,20,11,24,22,16,25,11,28,18,15,16,21,26,25,12,16,28,23,20,25,0,0,0,21,11,9,25,0.0,10.0
4977,3176977,24,12,25,12,10,16,18,14,13,19,22,23,16,18,23,19,18,17,29,15,14,20,17,19,21,14,0,0,14,22,19,15,20,31,11,20,22,29,13,6,19,18,19,0,15,20,16,16,16,0,22,15,14,21,22,22,9,30,18,11,21,20,19,18,26,17,19,17,14,14,18,16,0,32,27,22,27,14,20,20,23,33,26,23,0,20,11,25,22,16,25,11,28,18,15,16,21,26,25,13,16,28,24,20,25,0,0,0,21,11,10,25,0.0,10.0
4978,3176978,24,12,25,12,10,16,18,14,12,19,22,22,16,18,22,18,17,17,29,15,14,20,17,18,21,14,0,0,14,22,17,15,20,31,11,20,21,27,14,6,18,19,19,0,15,20,16,14,16,0,22,15,14,21,22,22,9,30,18,11,21,20,19,18,26,16,20,17,14,14,18,16,0,32,27,22,26,14,20,21,23,32,26,23,0,20,11,24,22,16,25,12,28,18,15,16,21,26,25,13,16,29,24,20,25,0,0,0,21,12,10,25,0.0,10.0
4979,3176979,24,12,25,12,10,16,18,14,12,20,22,22,16,19,22,18,16,17,29,15,14,20,17,19,21,14,0,0,14,19,17,15,20,31,11,20,20,27,14,6,18,17,19,0,15,20,16,14,16,0,22,15,14,20,22,22,9,30,18,11,21,20,19,18,26,16,20,16,14,14,18,16,0,32,28,22,26,14,20,21,23,32,26,23,0,20,11,24,22,16,25,12,28,18,15,15,21,26,25,13,15,28,24,20,25,0,0,0,21,12,9,23,0.0,10.0
4980,3176980,24,12,25,12,10,16,18,14,11,20,22,22,16,19,22,18,16,17,29,15,14,19,17,19,21,14,0,0,14,18,17,15,20,31,11,20,20,27,14,6,18,17,18,0,15,20,16,14,16,0,22,15,14,20,22,22,9,30,18,11,21,20,19,18,26,16,20,16,14,14,18,16,0,32,28,22,26,13,20,21,23,32,26,23,0,20,11,24,22,16,25,12,28,18,15,15,21,25,23,13,15,28,24,20,25,0,0,0,21,11,9,23,0.0,10.0
4981,3176981,24,12,25,12,10,16,18,14,11,20,21,22,16,19,22,18,16,17,28,15,14,19,17,19,21,15,0,0,14,18,17,15,20,31,11,21,20,28,14,6,18,17,18,0,15,20,16,14,16,0,22,15,14,20,22,22,9,30,18,11,21,20,19,18,26,16,20,16,14,14,18,16,0,33,28,22,26,13,20,21,23,32,25,23,0,20,11,24,23,16,25,12,28,18,15,15,21,25,23,13,15,28,24,20,25,0,0,0,21,11,9,23,0.0,10.0
4982,3176982,24,12,25,12,11,15,18,14,11,20,21,22,16,19,22,18,15,17,28,15,14,18,17,18,21,15,0,0,14,18,17,15,20,31,12,21,20,28,14,6,18,17,18,0,15,20,16,14,16,0,22,15,14,20,23,22,9,30,18,11,21,20,19,18,26,16,20,16,14,14,18,16,0,33,28,23,26,13,20,21,23,32,24,23,0,20,11,23,23,16,25,12,28,18,15,15,21,25,23,13,15,28,24,20,25,0,0,0,21,11,9,23,0.0,10.0
4983,3176983,24,13,25,12,11,16,18,13,11,21,21,22,17,18,26,20,16,17,28,15,13,18,18,18,23,16,0,0,15,17,18,16,20,31,12,21,20,26,15,8,19,19,18,0,15,19,17,16,16,0,21,15,14,19,23,22,9,31,19,11,22,21,21,18,27,17,20,17,13,14,18,16,0,33,28,23,25,13,21,21,23,33,23,23,0,20,10,25,24,16,26,13,26,18,15,17,20,25,23,15,16,28,25,20,25,0,0,0,22,11,9,22,0.0,10.0
4984,3176984,24,13,25,12,11,16,18,13,11,21,21,22,17,18,26,20,16,17,28,15,13,18,18,18,23,17,0,0,15,17,18,16,20,31,12,21,20,26,15,8,19,19,18,0,15,19,17,16,16,0,21,15,14,19,23,22,9,31,19,11,21,21,21,18,27,17,20,17,13,14,18,16,0,33,28,23,25,13,21,21,23,33,23,23,0,20,10,25,24,16,26,13,26,18,15,17,20,25,23,15,16,28,25,20,25,0,0,0,22,11,9,22,0.0,10.0
4985,3176985,24,13,25,12,11,16,18,13,11,21,21,22,17,18,26,20,17,17,28,15,13,18,18,18,24,17,0,0,15,17,20,16,20,31,12,21,20,26,15,8,19,19,18,0,15,20,17,16,16,0,21,15,14,19,23,22,9,31,19,11,21,22,21,18,27,17,20,17,13,15,18,17,0,33,28,23,25,13,21,21,23,33,23,23,0,20,10,25,24,16,26,13,26,18,15,17,21,23,22,15,16,28,25,22,25,0,0,0,22,11,9,22,0.0,10.0
4986,3176986,24,13,25,13,11,16,18,14,10,21,20,22,17,18,26,20,17,17,27,14,13,16,18,17,26,17,0,0,15,16,20,16,20,31,12,21,20,26,15,8,19,18,18,0,15,20,16,15,16,0,21,16,14,19,23,22,9,31,19,12,21,22,21,17,27,17,19,17,13,16,18,18,0,33,28,23,25,13,21,21,23,33,24,23,0,19,10,25,25,17,26,13,26,18,15,17,21,15,11,15,17,28,25,21,24,0,0,0,22,10,10,22,0.0,10.0
4987,3176987,25,14,25,13,11,17,18,14,10,22,21,23,17,20,26,20,17,17,27,14,14,16,18,17,26,18,0,0,15,16,20,16,21,31,12,21,20,26,15,8,19,18,18,0,15,21,17,15,16,0,21,17,15,19,23,23,9,31,19,12,21,22,21,17,27,17,19,17,13,16,18,18,0,33,29,23,25,13,21,21,23,33,24,23,0,19,10,25,25,17,26,13,26,18,15,17,21,15,11,15,18,28,25,21,24,0,0,0,22,10,10,22,0.0,10.0
4988,3176988,25,14,25,13,10,17,18,14,10,22,20,23,17,20,26,20,17,17,27,14,14,16,18,17,26,18,0,0,15,16,20,16,21,31,12,21,20,26,15,8,19,18,18,0,15,21,17,14,16,0,21,17,15,19,23,23,9,31,19,12,21,22,21,17,27,17,19,17,13,16,18,18,0,33,29,23,25,13,21,21,23,33,24,23,0,19,10,25,25,17,26,13,26,18,15,17,21,15,11,15,18,28,24,21,24,0,0,0,22,10,10,22,0.0,10.0
4989,3176989,25,14,26,13,10,18,18,14,10,22,20,23,17,20,26,20,16,17,27,14,14,16,18,17,26,18,0,0,15,16,20,16,22,31,12,21,20,26,15,9,19,18,18,0,15,21,17,14,16,0,21,17,15,19,23,23,9,31,19,12,21,22,21,17,27,17,19,17,14,16,18,19,0,33,29,23,25,13,22,21,23,33,25,23,0,19,10,25,25,17,26,13,27,18,15,17,21,15,11,15,18,28,24,21,24,0,0,0,22,10,11,22,0.0,10.0
4990,3176990,25,14,26,13,10,18,19,13,9,19,20,23,17,21,26,20,18,18,28,15,14,16,19,18,27,18,0,0,15,17,23,16,23,31,13,21,19,25,15,9,19,17,19,0,16,21,19,14,16,0,21,18,15,18,24,21,10,31,19,12,21,22,21,17,28,17,20,17,13,18,18,20,0,34,30,22,26,13,22,20,23,33,28,24,0,20,9,25,26,18,26,13,28,19,18,17,21,15,11,15,18,27,26,21,22,0,0,0,23,10,13,23,0.0,10.0
4991,3176991,25,14,26,13,11,18,19,13,9,19,20,23,17,21,26,20,18,18,28,15,14,16,19,18,27,18,0,0,15,17,23,16,23,31,13,21,19,25,15,9,19,17,19,0,16,21,19,14,16,0,21,18,15,18,24,21,10,31,19,12,21,22,21,17,30,17,20,18,13,18,18,20,0,34,30,21,26,13,22,20,23,33,28,24,0,20,9,25,26,18,26,13,26,19,18,17,21,15,11,15,18,26,26,21,22,0,0,0,23,10,13,23,0.0,10.0
4992,3176992,25,13,25,13,10,18,18,13,9,19,20,23,17,20,26,20,18,18,28,15,14,16,19,18,27,18,0,0,15,17,23,16,23,31,13,21,19,25,15,9,19,17,19,0,15,21,19,14,15,0,21,19,14,18,25,21,10,31,18,12,20,22,20,17,30,17,20,17,13,18,18,20,0,33,29,21,26,13,22,20,23,33,28,23,0,19,9,25,26,18,24,12,26,19,18,17,21,15,11,15,18,27,26,21,22,0,0,0,23,10,13,23,0.0,10.0
4993,3176993,25,12,25,13,9,18,17,14,9,19,20,23,18,20,26,20,18,18,28,15,14,16,19,18,27,18,0,0,15,16,24,16,22,31,13,21,19,24,15,9,19,17,19,0,15,21,18,14,15,0,21,19,13,17,25,21,10,31,17,12,20,22,17,17,30,16,20,17,11,18,18,21,0,33,27,20,26,13,22,20,22,33,28,23,0,19,10,25,26,18,24,12,26,19,18,17,21,15,11,15,17,27,25,20,22,0,0,0,23,10,13,22,0.0,10.0
4994,3176994,25,12,26,13,10,18,17,14,9,19,20,23,18,20,26,20,18,18,28,15,12,16,19,19,27,18,0,0,15,16,25,17,21,32,13,21,19,24,15,9,19,17,19,0,15,21,18,14,15,0,21,19,12,18,25,21,10,31,17,12,20,22,17,17,30,16,20,17,11,18,18,21,0,35,27,20,26,13,22,20,23,33,28,23,0,19,10,26,26,18,24,12,26,19,18,17,21,15,11,15,17,27,24,20,23,0,0,0,23,10,13,24,0.0,10.0
4995,3176995,25,12,26,13,10,18,17,14,9,20,20,23,18,20,26,20,18,18,28,16,12,16,19,19,27,18,0,0,15,16,25,17,21,32,13,21,19,24,15,9,19,17,19,0,15,21,18,14,15,0,22,19,12,18,24,21,10,30,17,12,20,22,17,17,30,16,20,17,11,18,18,21,0,35,27,20,27,13,22,20,23,33,28,23,0,18,10,26,26,18,24,12,26,19,18,17,21,15,9,15,17,27,24,20,23,0,0,0,23,10,13,24,0.0,10.0
4996,3176996,25,13,28,13,10,18,19,14,9,20,21,24,18,20,27,20,18,18,28,16,12,17,20,20,28,18,0,0,16,17,26,17,22,32,14,22,20,24,16,9,19,17,19,0,16,22,18,15,16,0,22,20,12,18,24,21,10,32,17,13,21,22,17,17,30,16,20,18,11,18,18,21,0,35,29,19,27,13,24,20,23,33,29,26,0,19,10,27,26,18,25,12,26,19,18,18,21,15,9,15,17,31,24,20,24,0,0,0,23,11,13,24,0.0,10.0
4997,3176997,24,13,28,11,10,18,19,14,9,20,21,24,18,20,26,20,18,18,28,16,12,17,20,20,28,18,0,0,16,16,26,17,22,32,14,22,20,24,16,9,19,16,19,0,15,22,18,15,16,0,22,20,12,18,24,21,10,33,17,13,21,22,17,17,30,16,20,18,10,17,18,21,0,35,30,19,27,13,24,20,22,33,29,26,0,18,10,27,26,18,25,12,25,19,18,19,21,15,9,15,17,31,24,20,23,0,0,0,23,11,13,24,0.0,10.0
4998,3176998,24,13,28,12,10,18,19,14,9,20,21,24,18,20,26,20,18,18,28,16,12,17,20,20,28,18,0,0,16,16,26,17,22,32,14,22,20,24,16,9,19,16,19,0,15,22,18,15,16,0,22,20,12,18,24,21,10,33,17,13,21,22,17,17,30,16,20,18,10,17,18,21,0,35,30,19,27,13,24,20,22,33,29,26,0,18,10,27,26,18,25,12,25,19,18,19,21,15,9,15,17,31,24,20,23,0,0,0,22,11,13,24,0.0,10.0
4999,3176999,24,13,27,12,10,18,19,14,9,18,21,23,18,18,25,20,18,17,27,16,12,17,19,20,28,18,0,0,14,15,24,16,22,31,14,22,20,24,16,9,19,16,17,0,14,22,18,15,15,0,22,19,12,17,23,19,8,31,16,12,21,22,16,15,30,13,20,18,10,17,17,19,0,32,30,19,27,13,23,20,22,33,26,24,0,17,10,26,26,17,23,12,25,18,18,18,21,0,0,14,16,29,24,20,21,0,0,0,21,11,13,24,0.0,10.0
5000,3177000,24,13,27,12,10,18,19,14,9,18,21,23,18,18,25,20,18,17,27,16,12,17,19,20,28,18,0,0,14,15,24,16,22,31,14,22,20,24,16,9,19,16,17,0,14,22,18,15,15,0,22,19,12,17,23,19,8,31,16,12,21,22,16,15,30,13,0,0,10,17,17,19,0,32,30,19,27,13,23,20,22,33,27,24,0,17,10,26,26,17,23,12,25,18,18,18,21,0,0,14,16,29,24,20,21,0,0,0,21,11,13,24,0.0,10.0
5001,3177001,24,13,27,12,10,18,19,14,9,18,21,22,18,18,25,20,18,17,27,16,12,17,19,20,28,18,0,0,14,15,24,16,22,31,14,22,20,24,16,9,19,16,17,0,14,22,18,14,13,0,22,19,12,17,23,19,8,31,16,12,21,22,16,15,30,13,18,17,10,16,17,19,0,32,30,19,27,13,23,20,22,33,27,24,0,17,10,26,26,17,23,12,25,18,18,18,21,0,0,14,16,29,24,20,21,0,0,0,21,11,13,24,0.0,10.0
5002,3177002,24,13,31,13,10,18,20,14,10,19,22,23,20,18,26,22,18,19,29,18,13,17,21,23,28,19,0,0,16,15,25,18,24,34,17,23,20,24,17,10,20,16,18,0,14,23,19,15,14,0,24,22,12,20,24,21,11,32,16,12,22,23,16,16,30,14,22,22,10,18,18,20,0,34,32,19,31,13,24,22,24,34,28,24,0,19,11,28,28,19,24,13,25,18,19,19,23,0,0,16,16,32,26,20,21,0,0,0,21,11,14,25,0.0,10.0
5003,3177003,24,13,31,13,10,18,21,14,10,19,22,23,20,18,26,22,18,19,29,18,13,17,21,23,29,19,0,0,16,15,25,18,25,34,17,24,20,24,18,10,20,16,18,0,15,23,19,15,14,0,24,22,12,20,24,22,11,32,16,12,22,23,16,16,28,14,22,23,10,18,18,21,0,34,32,19,31,13,24,23,24,35,28,24,0,19,11,28,28,19,24,13,26,18,19,19,24,0,0,16,16,32,26,20,21,0,0,0,21,11,14,25,0.0,10.0
5004,3177004,24,13,31,13,11,18,20,14,10,19,23,24,20,18,26,21,18,18,29,18,13,18,21,23,28,19,0,0,16,14,25,18,25,34,17,24,20,24,18,10,20,16,18,0,15,24,19,15,14,0,24,22,12,20,24,23,12,33,16,12,22,23,17,15,28,14,22,24,10,18,18,21,0,34,33,19,31,13,24,22,24,35,29,24,0,19,11,28,28,19,24,13,27,18,20,19,24,0,0,16,16,31,26,20,21,0,0,0,21,11,14,25,0.0,10.0
5005,3177005,23,13,30,13,10,17,19,14,10,19,22,24,20,18,26,21,17,18,29,17,13,18,21,22,28,19,0,0,16,13,24,17,25,33,17,23,20,24,18,10,20,16,18,0,15,24,16,14,14,0,23,22,12,20,23,21,10,33,15,12,21,22,17,15,28,14,22,24,10,19,17,20,0,34,33,19,31,13,24,22,23,34,29,24,0,19,11,26,27,19,24,13,27,17,19,18,24,17,12,15,16,31,24,19,21,0,0,0,21,11,14,22,0.0,10.0
5006,3177006,23,13,30,13,10,17,19,14,10,19,22,24,20,18,26,21,17,18,29,17,13,18,21,22,28,19,0,0,16,13,24,17,25,33,17,23,20,24,18,10,21,16,18,0,15,24,16,14,14,0,23,22,12,20,23,21,10,33,15,12,21,22,17,15,28,14,22,24,10,19,17,20,0,34,33,19,31,13,24,22,23,34,29,24,0,19,11,26,27,19,24,13,27,17,19,18,24,17,12,15,16,31,24,19,21,0,0,0,21,11,14,22,0.0,10.0
5007,3177007,23,13,30,13,10,17,19,14,10,20,22,24,20,18,26,21,17,18,30,17,13,18,21,22,28,19,0,0,17,13,25,18,25,33,17,24,20,25,18,10,21,16,18,0,15,24,16,14,14,0,23,22,12,21,23,21,11,33,15,12,21,22,17,15,28,14,22,24,10,19,17,20,0,34,33,19,31,13,25,22,23,34,29,24,0,20,11,26,27,19,24,13,27,17,19,18,24,17,12,15,16,31,24,19,21,0,0,0,23,11,14,22,0.0,10.0
5008,3177008,23,13,30,13,10,17,19,14,10,20,22,24,21,18,26,21,17,18,30,17,13,18,21,22,28,19,0,0,17,13,25,18,25,33,17,24,20,25,18,10,21,16,18,0,15,24,16,14,14,0,23,22,12,21,23,21,11,33,15,12,22,22,17,15,28,14,22,24,10,19,17,20,0,34,33,19,31,13,25,22,23,34,29,24,0,20,11,26,27,19,24,13,27,17,19,18,24,17,12,15,16,31,24,19,21,0,0,0,23,11,14,22,0.0,10.0
5009,3177009,23,13,30,13,10,17,19,14,10,21,22,25,23,18,27,22,17,18,30,17,13,18,21,23,28,19,0,0,17,13,25,18,26,33,18,24,21,25,18,10,21,16,19,0,15,24,16,14,15,0,23,23,12,22,23,21,12,33,15,12,22,22,17,15,29,14,23,24,10,19,17,20,0,34,33,19,32,13,25,22,23,35,29,24,0,20,11,26,27,19,24,13,27,17,19,18,24,17,12,15,16,31,25,19,21,0,0,0,24,11,14,23,0.0,10.0
