"V1","V2"
"Fernie_Tohge_SciData_2018_PID_29611844","Q3G"
"Fernie_Tohge_SciData_2018_PID_29611844","Q3G7G"
"Fernie_Tohge_SciData_2018_PID_29611844","Q3G7R"
"Fernie_Tohge_SciData_2018_PID_29611844","Q3GG7R"
"Fernie_Tohge_SciData_2018_PID_29611844","Q3GH"
"Fernie_Tohge_SciData_2018_PID_29611844","Q3GR7R"
"Fernie_Tohge_SciData_2018_PID_29611844","Q3R"
"Fernie_Tohge_SciData_2018_PID_29611844","Q3R7R"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.A"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.B"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.C"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.D"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.E"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.F"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.G"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.H"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.I"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.J"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.K"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.L"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.M"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.N"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.O"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.P"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.Q"
"Fernie_Tohge_SciData_2018_PID_29611844","saiginol.R"
"Fernie_Tohge_SciData_2018_PID_29611844","SinG1"
"Fernie_Tohge_SciData_2018_PID_29611844","sinigrin"
"Fernie_Tohge_SciData_2018_PID_29611844","SinM"
"Fernie_Tohge_SciData_2018_PID_29611844","X1MOI3M"
"Fernie_Tohge_SciData_2018_PID_29611844","X3MSOP"
"Fernie_Tohge_SciData_2018_PID_29611844","X4MOI3M"
"Fernie_Tohge_SciData_2018_PID_29611844","X4MSOB"
"Fernie_Tohge_SciData_2018_PID_29611844","X4MTB"
"Fernie_Tohge_SciData_2018_PID_29611844","X5MSOP"
"Fernie_Tohge_SciData_2018_PID_29611844","X6MSOH"
"Fernie_Tohge_SciData_2018_PID_29611844","X6MTH"
"Fernie_Tohge_SciData_2018_PID_29611844","X7MSOH"
"Fernie_Tohge_SciData_2018_PID_29611844","X7MTH"
"Fernie_Tohge_SciData_2018_PID_29611844","X8MSOO"
"Fernie_Tohge_SciData_2018_PID_29611844","X8MTO"
"Fournier_2011_PID_21980109","Fitness_Finland"
"Fournier_2011_PID_21980109","Fitness_Germany"
"Fournier_2011_PID_21980109","Fitness_Spain"
"Fournier_2011_PID_21980109","Fitness_UnitedKingdom"
"Fournier_2011_PID_21980109","Seeds_Finland"
"Fournier_2011_PID_21980109","Seeds_Germany"
"Fournier_2011_PID_21980109","Seeds_Spain"
"Fournier_2011_PID_21980109","Seeds_UnitedKingdom"
"Fournier_2011_PID_21980109","Survival_Finland"
"Fournier_2011_PID_21980109","Survival_Germany"
"Fournier_2011_PID_21980109","Survival_Spain"
"Fournier_2011_PID_21980109","Survival_UnitedKingdom"
"Grant_Iakovidis_Genetics_2016_PID_27412712","HopAM1-cell_death"
"Grant_Iakovidis_Genetics_2016_PID_27412712","HopAM1-rosette_chlorosisis"
"Grossniklaus_Mller_NatCommun_2016_PID_26964640","Pollen_Tube_OG_S"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","AZL"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","BsZL"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","BZL"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","LRA"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","LRD.BZ"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","LRD.MR"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","LRL_0_25"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","LRL"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","LRN"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","LRS_0_25"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","LRS"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","MRA"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","MRL"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","MRV"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","OAD"
"Hills_Shahzad_PlantPhys_2018_PID_29895611","TRS"
"Horton_Bergelson_SciRep_2019_PID_30631088","alpha_bacterial_richness_1_tn2_ranef"
"Horton_Bergelson_SciRep_2019_PID_30631088","alpha_fungal_richness_1_tn2_ranef"
"Horton_Bergelson_SciRep_2019_PID_30631088","alpha_slant_1_tn2_ranef_diff_exps"
"Horton_Bergelson_SciRep_2019_PID_30631088","alpha_total_1_tn2_ranef_glmer"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC1"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC2"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_1_combined_pca_tn2_bac_n100_glmer_fun_n100_glmerPC3"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_16S_1_raw_tn2_glmer_pca_n100_PC1"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_16S_1_raw_tn2_glmer_pca_n100_PC2"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_16S_1_raw_tn2_glmer_pca_n100_PC3"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC1"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC2"
"Horton_Bergelson_SciRep_2019_PID_30631088","beta_root_ITS_1_raw_tn2_glmer_pca_n100_PC3"
"Iba_Takahashi_PlosOne_2015_PID_25706630","Relative_leaf_temperature"
"Inze_Clauw_PlantCell_2016_PID_27729396","LeafAreaMaturity_mild_drought"
"Inze_Clauw_PlantCell_2016_PID_27729396","LeafAreaMaturity_well_watered"
"Inze_Clauw_PlantCell_2016_PID_27729396","LeafAreaMaturityCell_mild_drought"
"Inze_Clauw_PlantCell_2016_PID_27729396","LeafAreaMaturityCell_well_watered"
"Inze_Clauw_PlantCell_2016_PID_27729396","LeafAreaProliferation_mild_drought"
"Inze_Clauw_PlantCell_2016_PID_27729396","LeafAreaProliferation_well_watered"
"Inze_Clauw_PlantCell_2016_PID_27729396","PavementCellArea_mild_drought"
"Inze_Clauw_PlantCell_2016_PID_27729396","PavementCellArea_well_watered"
"Inze_Clauw_PlantCell_2016_PID_27729396","PavementCellNumber_mild_drought"
"Inze_Clauw_PlantCell_2016_PID_27729396","PavementCellNumber_well_watered"
"Inze_Clauw_PlantCell_2016_PID_27729396","RosetteArea_mild_drought"
"Inze_Clauw_PlantCell_2016_PID_27729396","RosetteArea_well_watered"
"Inze_Clauw_PlantCell_2016_PID_27729396","StomatalIndex_mild_drought"
"Inze_Clauw_PlantCell_2016_PID_27729396","StomatalIndex_well_watered"
"Jones_Nemri_PNAS_2010_PID_20479233","Emco5"
"Jones_Nemri_PNAS_2010_PID_20479233","Emoy2"
"Jones_Nemri_PNAS_2010_PID_20479233","Emwa1"
"Jones_Nemri_PNAS_2010_PID_20479233","Hiks1"
"Jones_Nemri_PNAS_2010_PID_20479233","Noco2"
"Jongsma_Kloth_JExpBot_2016_PID_27107291","aphids_making_long_probes"
"Jongsma_Kloth_PlantCell_2017_PID_28970334","time_aphids_spent"
"Kaur_Rajarammohan_MolPlaPath_2018_PID_29271603","Normalized_disease_index"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","A0_Expo2"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","FW_rosette"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA11"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA14"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA16"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA18"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA20"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA22"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA24"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA25"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA26"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA27"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA28"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","PLA8"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","r_Expo2"
"Keurentjes_Bac-Molenaar_JExpBot_2015_PID_25922493","WC"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","control_aantalSkld5m10t20_c"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","control_avgSL0t10_c"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","control_avgSL10t20_c"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","control_avgSL20t30_c"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","control_avgSLm10t0_c"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","control_avgSLm10t20"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","treatment_aantalSkld5m10t20_t"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","treatment_avgSL0t10_t"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","treatment_avgSL10t20_t"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","treatment_avgSL20t30_t"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","treatment_avgSLm10t0_t"
"Keurentjes_Bac-Molenaar_PlantCell_2015_PID_26163573","treatment_avgSLm10t20"
"Keurentjes_Bac-Molenaar_PlosOne_2015_PID_26588092","Redness_control"
"Keurentjes_Bac-Molenaar_PlosOne_2015_PID_26588092","Redness_PEG"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","AA_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","AA_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","AGP_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","AGP_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","aINV_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","aINV_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","ChlA_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","ChlA_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","ChlB_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","ChlB_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","cPGI_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","cPGI_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","FBP_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","FBP_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","FK_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","FK_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Fru_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Fru_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Fum_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Fum_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","FUMARASE_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","FUMARASE_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","FW_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","G6P_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","G6P_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","G6PDH_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","G6PDH_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","GDH_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","GK_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","GK_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Glc_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Glc_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","iRub_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","iRub_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Mal_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Mal_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","MDH_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","mRub_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","mRub_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","nINV_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","nINV_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","NO3_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","NO3_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","NRVm_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","NRVm_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","NRVs_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","NRVs_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","PEPC_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","PGM_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","PGM_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","pPGI_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","pPGI_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Prot_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Prot_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","SKDH_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","SPS_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","SPS_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","starch_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","starch_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Suc_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","Suc_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","TK_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","tPGI_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","tPGI_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","TPI_2"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","UGP_1"
"Keurentjes_Fusari_PlantCell_2017_PID_28954812","UGP_2"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","FT"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","LL"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","MSB"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","PH1S"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","PL_div_LL"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","PL"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","RB"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","RGRav"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","RGRbv"
"Keurentjes_Kooke_PlantPhys_2016_PID_26869705","TPH"
"Kim_Lyu_NewPyhtol_2018_PID_30266040","days_after_dark_treatment_2"
"Kim_Lyu_NewPyhtol_2018_PID_30266040","days_after_dark_treatment_3"
"Kim_Lyu_NewPyhtol_2018_PID_30266040","days_after_dark_treatment_4"
"Kim_Lyu_NewPyhtol_2018_PID_30266040","days_after_dark_treatment_5"
"Kim_Lyu_NewPyhtol_2018_PID_30266040","days_after_dark_treatment_6"
"Kim_Lyu_NewPyhtol_2018_PID_30266040","days_after_dark_treatment_7"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Alllyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","But_3_enyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Indol_3_ylmethyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","N_methoxy_indol_3_ylmethyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Pent_4_enyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Ratio_of_C3_methylthio_to_total_C3_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Ratio_of_C3_to_SC_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Ratio_of_C4_methylthio_to_total_C4_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Ratio_of_C7_methylthio_to_total_C7_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Ratio_of_C7_to_LC_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Ratio_of_C8_methylthio_to_total_C8_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Ratio_of_NMOI3M_to_TIND_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Ratio_of_TOH4_to_TIND_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_Alkenyl_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_C3_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_C3_and_C4_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_C4_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_C5_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_C7_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_C7_and_C8_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_C8_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_Hydroxyalkenyl_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_Hydroxyalkyl_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_Indolic_Glucosinolate_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_Indolic_Glucosinolate_with_4_hydroxylation_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Total_Methylsulfinyl_Aliphatic_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","Unknown_Alkenyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X_R_2_hydroxy_but_3_enyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X_S_2_hydroxy_but_3_enyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X3_hydroxypropyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X3_methylsulfinylpropyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X3_methylthiopropyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X4_hydroxy_indol_3_ylmethyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X4_methoxy_indol_3_ylmethyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X4_methylsulfinylbutyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X4_methylthiobutyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X5_methylsulfinylpentyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X7_methylsulfinylheptyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X7_methylthioheptyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X8_methylsulfinyloctyl_2008"
"Kliebenstein_Chan_Genetics_2010_PID_19737743","X8_methylthiooctyl_2008"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","AgNO3_Camalexin_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","AgNO3_Camalexin"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Alllyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Alllyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Benzyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","But_3_enyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","But_3_enyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Control_Camalexin_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Control_Camalexin"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Fresh_Weight"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Indol_3_ylmethyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Leaf_Area"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","N_methoxy_indol_3_ylmethyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Pent_4_enyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","R_2_hydroxy_but_3_enyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","R_2_hydroxy_but_3_enyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","S_2_hydroxy_but_3_enyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","S_2_hydroxy_but_3_enyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Unknown_Alkenyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Unknown_Alkenyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Unknown_Glucosinolate_Like_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","Unknown_Glucosinolate_Like_2"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X3_benzoyloxypropyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X3_hydroxypropyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X3_hydroxypropyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X3_methylsulfinylpropyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X3_methylsulfinylpropyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X3_methylthiopropyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X3_methylthiopropyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X4_benzoyloxybutyl_plus_2_benzoyloxy_but_3_enyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X4_hydroxy_indol_3_ylmethyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X4_hydroxybutyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X4_methoxy_indol_3_ylmethyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X4_methylsulfinylbutyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X4_methylsulfinylbutyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X4_methylthiobutyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X5_methylsulfinylpentyl_1"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X5_methylsulfinylpentyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X5_methylthiolpentyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X7_methylsulfinylheptyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X7_methylthioheptyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X8_methylsulfinyloctyl"
"Kliebenstein_Chan_PlosBio_2011_PID_21857804","X8_methylthiooctyl"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","aconitic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","adipic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","alanine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","alanine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","alpha_ketoglutaric_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","arabinose_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","arabinose_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","arachidic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","arachidic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","ascorbic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","asparagine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","asparagine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","aspartic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","aspartic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","behenic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","benzoic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","benzoic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","beta_alanine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","beta_alanine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","beta_sitosterol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","beta_sitosterol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","caffeic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","capric_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","capric_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","cellobiose_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","cellobiotol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","cellobiotol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","cerotic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","cholesterol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","cholesterol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","cis_sinapinic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","cis_sinapinic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","citramalate_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","citric_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","citric_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","citrulline_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","coniferin__ref_Tree_Physiol__exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","coniferin__ref_Tree_Physiol__exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","dehydroascorbate_1_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","dehydroascorbate_1_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","epsilon_caprolactam_2_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","erythritol_exp1"
